name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,time_signature,release_year,decade,mood_Calm,mood_Energetic,mood_Happy,mood_Sad,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,energy_danceability,valence_danceability,acoustic_instrumental,speechiness_energy,tempo_category
One Step Closer,Hybrid Theory,Linkin Park,61fUybL3XS40gcffnnNPoX,2000-10-24,1.241481752043537,-1.09115773179862,-0.053845627067276323,-1.0923882757537406,1.413957655136923,-0.8522516963493812,-0.6207932341640526,0.775672172727796,0.9529473387833289,-0.11721772925070086,-0.8287536163201463,0.25951051390665175,-1.0095751272509568,-0.5676308853229348,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.07613543658742326,-0.04176655453916485,0.9309897610833011,-0.1657409055917957,
Only,Only,RY X,0yfd3MSq6JEsNxOzSLJR7g,2016-03-04,,0.845327270871714,-0.8030333009168286,1.1116415305201162,-1.0105484617153888,0.507997235249625,-0.4074489003657863,-0.9881711410571239,-0.5344877079006499,-0.5719428339583079,-0.3636245849038025,0.25951051390665175,0.34940164448149935,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.811504066947732,0.7935343332738513,0.5647108240928806,0.5779759510457081,
Only You,We Were Here,Joshua Radin,2ZaYFNn1YQuLSVdHhanr4Q,2006-01-01,1.2588489312083628,-1.2361475197993508,0.2798261940589941,-0.2137975747341158,-0.7745345919333054,-0.8522117663669312,-0.5827714717049557,1.9378176436946988,-0.4439097337038776,-0.5525928295026652,-0.7268113117139361,0.25951051390665175,-0.4999588378512857,-0.5676308853229348,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.21673506702773293,0.5422521360154555,0.18220080880912679,0.4280022617041174,
Open Fields,Open Fields,Faelt,24CJS73HBvYtVguUZBnyAn,2020-06-30,0.9433565478899724,-0.6407134961925044,-0.06014132180550855,1.2675755429029667,-0.9523112730678618,1.3807038113878418,0.3318631474499882,-0.5014979352972639,-1.0357483609629654,-0.5840365867430848,0.4479425223287674,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0572732587325878,0.03016074871151086,1.750146383308139,0.5561846254395157,slow
Open Skies,Open Skies,Lost Horse Mine,5bATh5zpKb6uauocsl0XRM,2020-04-28,1.2059973295005244,-1.134201575111337,0.3742616151324671,-1.0932654045733943,0.15726042642712784,1.1271801132918235,-0.3088739606570164,-1.0135558885458205,0.4989855391107479,-0.6420866001100133,0.4803347586839924,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.05885654119103738,-0.3793350638741816,-1.2323070225850699,-0.1009748125364454,slow
Orbits,Orbits,Halfway Escape,6jFX2sHOzh7tpIIOomlrqJ,2020-07-07,0.7933343751299345,-0.26349607418964216,-0.3938131429317793,0.9873816144025317,-0.317832428329014,1.2953833360670661,-0.4004078332437313,0.22831355500277056,-0.3206379345011697,-0.36151153550319187,-0.103347095128394,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1251665875258885,-0.08991287866956875,1.279037689636037,0.11490008919793003,
Our Lady of Sorrows,"I Brought You My Bullets, You Brought Me Your Love",My Chemical Romance,46mPWQpvSFkXrr5nWoWW74,2002-01-01,1.1694366921162096,-1.6437047520076542,-1.445194164216444,-1.0933872280205683,1.297483277841869,-0.8522549141501649,0.1065489995442283,0.15691895269081063,0.6325746519423782,0.5938949344941743,0.8036700561189346,0.25951051390665175,-0.8397030307843998,-0.5676308853229348,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-1.8751152613054922,-0.2267783546837158,0.9318446381495562,0.7705687463011833,slow
Out Of Control,The Reason,Hoobastank,2Uk3uky365BBGidUpOtKvw,2003-01-01,,-1.007980296927528,-0.3623346692406217,-1.0918766172756094,1.4262181159048235,-0.8522549141501649,1.3105714774156323,0.45836282911908577,0.9573690446242955,1.9121139880348443,1.3377275563679327,0.25951051390665175,-0.7547669825511213,-0.5676308853229348,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.5167682692913569,-0.16608074408105955,0.9305572127187969,2.727091609410314,slow
Out Of Control - Pat Vocal Mix,Out Of Control EP,Lupe Fuentes,6wCsrMyI3DavGvodBx8A7h,2017-11-27,1.031317768796928,-0.46005134087957483,2.288152815554851,-1.0744802290191477,0.7181765065585731,0.10820986517513496,1.711912303372767,1.3745935587892377,0.7254304746026787,-0.2647615132249777,0.16832638398307503,0.25951051390665175,0.43433769271477785,0.2538771048279807,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.643297595547346,3.145280121787157,-0.11626936071551011,-0.19014549863907595,slow
Out of Control,Blind Spot,Lush,13i7d4s5EkgOIDHdzM0R4w,2017-09-30,,0.7372471428452079,-1.086339564137247,-1.085809809606339,0.8928880725011545,-0.8522395808418857,-0.6890915852479861,0.6328829681038766,0.7421793603639162,-0.5888740878569955,1.7529559678127393,-1.7407615371041707,0.43433769271477785,0.2538771048279807,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.9699796395042509,-0.6875258077198525,0.9253700970129142,-0.5257986492525082,slow
Out of the Deep,Out Of The Deep,Olivia Belli,6HrPFcVFz9wTBqqIrpJ8iB,2020-03-13,1.0725967192430563,-0.4659938309887394,-1.8921884906308823,1.3211778596595718,-1.4911585238170861,1.3490133491258396,-0.5208100810308718,-1.107955418269412,-2.7808482661978213,-0.09786772479505795,-1.5292270941766397,-5.741305639125815,0.6891458374146133,1.0753850949788963,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.821552996472827,2.0964604905815065,1.7822865692502674,0.14593629203473546,
Outside,Outside,MorMor,7Cx3kiPstZOSKAqTe3LtEi,2019-03-21,1.187857679949517,0.3149469586358685,0.8590301099762943,-0.8704259550025265,0.32277664679378393,0.1837794290306788,-0.07651874562920154,1.013654180434329,0.5492321963944604,-0.6469241012239241,0.2718226871351117,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.27727485839304367,0.8707594620964322,-0.15996638502384763,-0.20881199212314067,slow
Over My Head (Better Off Dead),Does This Look Infected?,Sum 41,3SO0vfryYv381w1ImgWONG,2002-01-01,1.1507208549080683,-1.2310415092363443,-0.3812217534553163,-1.0903903712200855,1.2607018955381677,-0.8399931429826363,-0.5468620293824752,1.7077683695783838,0.9471857220814631,0.4729574066464063,2.2512024349056947,0.25951051390665175,-0.8397030307843998,-0.5676308853229348,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.48060698720150125,-0.6510384523461981,0.9159204349991632,0.5962582990679404,slow
Pain,A Deeper Understanding,The War On Drugs,59P1nrdEImkAKa1nyW9X2e,2017-08-25,1.3423185487585174,1.9310951484420886,0.14132090981790044,-1.0863701974633402,0.997101989028308,-0.8514285244034865,-0.5827714717049557,0.5535556322016988,0.9589769376573744,-0.3252302771488615,-0.10911415639846084,0.25951051390665175,0.43433769271477785,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.14091136027071868,0.07822898557756713,0.924966574182136,-0.32428775623735767,
Panoramic Feelings (Piano Version),Panoramic Feelings (Piano Version),LudoWic,3hxqWxFfmbIYcrV0e7wSyL,2019-10-25,0.7933343751299345,0.18013433844672772,-1.5774037537193062,1.3187413907160896,-1.5302080913628493,1.3319492540616842,-0.5743221911584897,-1.1051789615128358,-1.7173610159022876,-0.402630294971433,-1.401453880408694,-5.741305639125815,0.6042097891813348,0.2538771048279807,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.4137559872874137,1.7433134424219519,1.7564966116645637,0.6161081351930975,
Papercut,Hybrid Theory (Bonus Edition),Linkin Park,1Vej0qeQ3ioKwpI6FUbRv1,2000-10-24,1.538287056649923,-0.6113495787909141,0.147616604556132,-1.0952633091070496,1.3220041993776697,-0.8522549141501649,3.2116596003704814,1.2635352885261886,1.0098935503715363,1.4283638766437725,1.0722355381387503,0.25951051390665175,-1.0095751272509568,-0.5676308853229348,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.19514977112107934,0.1865187890290885,0.9334435374748541,1.888303043162435,slow
Paperthin Hymn,Never Take Friendship Personal,Anberlin,6VSmHLLvYAAkzrYFT3LloU,2005-01-01,1.2238681504597395,-0.39152972472346037,-1.275210406284193,-1.0930948517473504,0.2737348037221821,-0.8522549141501649,-0.5982618193734767,0.7677394391375787,-0.07717613107582154,-0.47519281168009375,2.1168678939442596,0.25951051390665175,-0.5848948860845642,-0.5676308853229348,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.3490694702686877,-0.9790293221030302,0.9315954590339254,-0.1300768110354423,slow
Parabel,Parabel,Matteo Myderwyk,4IrzpCIP60bro2wkBq5dIi,2019-12-13,0.3895110144039405,-1.515200581729122,-0.9226515009432276,1.282194356563859,-1.4905455007786912,1.3490133491258396,-0.5010950930891178,-0.771210877364668,-2.8085844210184305,-0.3663490366171026,-0.24610776153831043,0.25951051390665175,0.6042097891813348,0.2538771048279807,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.3752540435176341,0.7115588735442543,1.7296973031784624,0.5460599082442302,
Paradise,Mylo Xyloto,Coldplay,6nek1Nin9q48AVZcWs9e9D,2011-10-24,1.6341030889414878,1.024194480491846,-0.3245605008112325,-0.9686156534248528,0.23695342141848075,-0.8520479510543153,-0.5884043254025997,-0.5530607036336793,0.6390062240746933,-0.6565991034517454,0.707667479287883,0.25951051390665175,-0.07527859668489319,0.2538771048279807,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.07690572112451714,0.1795016589503596,0.8253069828597825,-0.15558340406319807,slow
Paralyzer,Them vs. You vs. Me,Finger Eleven,6k1njNBYUIQgWJLG4ed26y,2007-03-06,,-0.20635406519271965,0.9156913626203774,-0.7084007702609706,1.3189390841856945,-0.8522549141501649,0.479725557013143,2.1639005510159053,1.082382727946172,-0.2212240031997812,-0.45258236832710824,0.25951051390665175,-0.4150227896180072,-0.5676308853229348,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.2077411272112712,1.98146504413474,0.6037380376426742,-0.29178098418021253,
Pass The Hours,Pass The Hours,MorMor,4EVpdoFt3L6sAa4hivmWz9,2018-12-07,1.241481752043537,0.06086629649035755,1.7467230680669394,-0.6596713913913298,0.40246964178513683,-0.8499780763230333,1.0922983966319277,0.7955040067033404,0.7431172979665456,-0.5985490900848169,0.02908811427703187,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.7030030075027363,1.389525199248402,0.5607062202601413,-0.24089783787725588,slow
Path to Serenity,Path to Serenity,Arya Shae,6FI69Qkt6C2yBTVLC8zq34,2020-03-28,1.241481752043537,-0.09881416353977394,-2.307704343354163,1.2456473224116282,-1.3719255428492545,1.2661306016713723,-0.4074489003657863,-1.204338131390558,-1.1168129680473549,-0.4534240566674954,-1.5636567952919485,-5.741305639125815,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3.1659985339917425,2.7792563366770273,1.5771521937953688,0.6220640450844648,
People Are Strange - Festival Mix,People Are Strange (Incl. Festival Mix),KAAZE,5b61rcrjF6JG7yq0RRaOLh,2019-11-01,1.187857679949517,-0.4265921590332524,0.8527344152380628,-1.0903903712200855,1.239246089194342,-0.7866800345464833,3.0356329223191065,-1.054806103214953,0.7851904989987741,0.8962387541135939,0.30487105620968574,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0567477892051935,-0.8994694656145427,0.8577883349005696,1.1106603710196807,slow
People Help the People,Birdy (Deluxe Version),Birdy,6XRNCAnxJIB1p4RPdFVSq0,2011-11-04,1.3095692820337832,0.6323909464028526,-0.5889796798169569,0.7997735057544145,-0.6120834867586246,-0.8522193233233168,-0.5271470414407212,-0.7513790433891235,0.33900018231940754,-0.5888740878569955,-1.5844113092039862,-1.7407615371041707,-0.07527859668489319,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.36050473605234123,0.4425469883964973,-0.681582435885944,0.3604401049573144,
Petrichor,Petrichor,Cecelya,22KKy6ftT0i4nyGNCbwc1B,2019-01-29,1.241481752043537,-1.771006482938584,-1.1430008167813308,1.1871720677680595,-1.182194912465995,1.3538888048584552,0.0009329927134026981,-0.5094306688874817,-0.6912572786258331,-0.402630294971433,-1.6877004125499115,0.25951051390665175,0.6042097891813348,0.2538771048279807,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.351249750543366,0.5822796706318513,1.6072989719918391,0.47598748631991095,
"Piano Sonata No. 14 In C Sharp Minor, Op. 27-2 1st Mvt: Adagio Sostenuto",Beethoven Piano Sonatas,Ludwig van Beethoven,4QNjuUkLHj47tEXgA6TFc3,2010-01-01,0.706476013691026,2.5757529436753246,-1.4263070800017494,1.3284872664900178,-1.545962783449601,1.3636397163236866,0.0572615296898433,-0.6839508078722725,-4.008876570211755,-0.27927401656670975,-1.7739645984937848,-5.741305639125815,-0.1602146449181717,0.2538771048279807,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.2050176634533774,0.9755238796411385,1.8115779992160779,0.43174723599662057,
Pierre,Virgule,Hicham Chahidi,1qlVrqeX158nz91Z72lzaa,2018-01-01,0.8463018448860298,-0.6612943783594349,-0.9100601114667646,1.3138684528291256,-1.4031897178074004,1.446522463778154,-0.22438115519235638,-0.7513790433891235,-1.7978896586423165,-0.3203927760349508,-1.7965839106608132,0.25951051390665175,0.5192737409480563,0.2538771048279807,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.2769869909968208,0.6838000959804967,1.900540231466778,0.44957184899201225,
Pink Rupture,Pink Rupture,Kornum & Karma,3L47u91Y7YIGPpLPBrulh0,2018-04-27,1.187857679949517,2.2473366968614705,1.4823038890612152,-1.0914624175552174,-0.46495795754381936,0.863905503730574,-0.5236265078796938,0.7241094043913809,0.3825472852986249,-0.3252302771488615,-0.03911515523423715,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.6892089887171629,1.0733501862351442,-0.9429203896410302,0.15121840539454495,
Placidity,Placidity,Estado De Calma,1XtkmIXg2o5SqOrNI8Szvk,2019-08-19,1.1694366921162096,-0.9528772068243657,-1.5081511115987594,0.05908694693587309,-0.7898601678931809,1.3246360704627609,-0.5539030965045302,-1.030214629085278,-0.937264912686889,-0.4848678139079151,1.1710353123522892,0.25951051390665175,0.6042097891813348,0.2538771048279807,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.1912284902156836,1.5537193380402656,0.0782687012047766,0.38297777289930546,slow
Planet,PLANET,Sofiane Pamart,1gIZhNdfbkGJ2iyOZJmW9O,2019-11-22,,-1.1945500890351988,0.30500897301191954,1.3114319838856436,-1.3710060082916617,1.2661306016713723,-0.3933667661216763,-0.9100337151934789,-1.5446465059324055,-0.5017990678066027,-0.1780080919300965,-1.7407615371041707,0.6042097891813348,0.2538771048279807,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.418169134582211,-0.2775684488773847,1.6604441668082113,0.6879695369180072,
Play The Ghost,Play The Ghost,Sarah Davachi,0nL2bTth1UVQHWDDumMm3f,2020-08-06,0.7365677490008028,1.417548987072674,-2.4084354591658674,1.1238238752375262,-1.3823469345019699,1.2905078803344505,-0.4285721017319513,-1.2031482213520253,-1.0374902450821344,-0.2720177648958436,-1.2229512474447701,0.25951051390665175,0.6891458374146133,1.0753850949788963,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3.329293373923781,2.8977048389365616,1.450303567102028,0.37602292343384697,
Poem,Welcome,Taproot,7mQwxVogsnpR3h6AJLQLlR,2002-09-30,1.292883604002747,-0.5358224464357259,-0.8596945535609123,-1.0955459395044935,1.239246089194342,-0.8461605944843952,-0.5693934441730513,1.283367122501733,1.1473684046997736,1.283238843226451,-0.4754088803002468,0.25951051390665175,-0.8397030307843998,-0.5676308853229348,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-1.0653731134020363,-1.10330372543388,0.9270078034560875,1.5902487179706508,
